area_code,area_name,indicator,period,measure,unit,value
E92000001,England,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,21.1
E06000030,Swindon,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,20.5
E06000007,Warrington,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,18.9
E06000042,Milton Keynes,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,17.7
E08000029,Solihull,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,17.2
E06000025,South Gloucestershire,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,17.2
E08000007,Stockport,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,20.7
E06000020,Telford and Wrekin,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,23.8
E06000055,Bedford,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,17.5
E06000050,Cheshire West and Chester,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,16.2
E08000002,Bury,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,21.9
E06000015,Derby,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,20.5
E06000031,Peterborough,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,22.1
E06000004,Stockton-on-Tees,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,21.2
E06000006,Halton,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,24.8
E08000009,Trafford,% who are economically inactive - aged 16-64,Jul 2020-Jun 2021,Percentage,Persons,18.7
E92000001,England,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,21.1
E06000030,Swindon,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,21.7
E06000007,Warrington,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,18.3
E06000042,Milton Keynes,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,17.1
E08000029,Solihull,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,17.1
E06000025,South Gloucestershire,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,16.8
E08000007,Stockport,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,20.3
E06000020,Telford and Wrekin,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,23.9
E06000055,Bedford,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,19
E06000050,Cheshire West and Chester,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,18
E08000002,Bury,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,20.9
E06000015,Derby,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,21.4
E06000031,Peterborough,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,22.1
E06000004,Stockton-on-Tees,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,22.5
E06000006,Halton,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,22
E08000009,Trafford,% who are economically inactive - aged 16-64,Oct 2020-Sep 2021,Percentage,Persons,18.8
