area_code,area_name,period,indicator,measure,unit,value
E92000001,England,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,86
E92000001,England,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,86.5
E92000001,England,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,86.8
E92000001,England,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.2
E92000001,England,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.8
E92000001,England,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,89
E92000001,England,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,89.9
E92000001,England,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.5
E08000002,Bury,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,99.6
E08000002,Bury,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E08000002,Bury,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,100
E06000020,Telford and Wrekin,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,97.4
E06000020,Telford and Wrekin,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,97.6
E06000020,Telford and Wrekin,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,98.5
E06000020,Telford and Wrekin,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,99.2
E06000020,Telford and Wrekin,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96.4
E06000020,Telford and Wrekin,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,98.3
E06000020,Telford and Wrekin,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96.5
E06000020,Telford and Wrekin,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,98.7
E06000042,Milton Keynes,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,93.3
E06000042,Milton Keynes,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,86.9
E06000042,Milton Keynes,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96
E06000042,Milton Keynes,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92.4
E06000042,Milton Keynes,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92
E06000042,Milton Keynes,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,95.8
E06000042,Milton Keynes,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,95.3
E06000042,Milton Keynes,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96.7
E06000030,Swindon,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96.6
E06000030,Swindon,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,97.5
E06000030,Swindon,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.6
E06000030,Swindon,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,87.7
E06000030,Swindon,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.5
E06000030,Swindon,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,94.6
E06000030,Swindon,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,91
E06000030,Swindon,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92.5
E08000007,Stockport,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.2
E08000007,Stockport,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,81.7
E08000007,Stockport,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.3
E08000007,Stockport,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,80
E08000007,Stockport,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,97.2
E08000007,Stockport,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,98.5
E08000007,Stockport,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,99.1
E08000007,Stockport,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,98.6
E06000025,South Gloucestershire,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,96
E06000025,South Gloucestershire,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.7
E06000025,South Gloucestershire,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,91.8
E06000025,South Gloucestershire,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.5
E06000025,South Gloucestershire,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,89.6
E06000025,South Gloucestershire,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.1
E06000025,South Gloucestershire,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.9
E06000025,South Gloucestershire,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.6
E06000050,Cheshire West and Chester,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92.6
E06000050,Cheshire West and Chester,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,90.1
E06000050,Cheshire West and Chester,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.2
E06000050,Cheshire West and Chester,2023/24 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,86.5
E06000050,Cheshire West and Chester,2023/24 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92
E06000050,Cheshire West and Chester,2023/24 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,87.7
E06000050,Cheshire West and Chester,2023/24 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,89
E06000050,Cheshire West and Chester,2024/25 Q1,Percentage of all non-major development planning applications decided in time,Percentage,Applications,88.9
E08000029,Solihull,2022/23 Q2,Percentage of all non-major development planning applications decided in time,Percentage,Applications,80.9
E08000029,Solihull,2022/23 Q3,Percentage of all non-major development planning applications decided in time,Percentage,Applications,87.4
E08000029,Solihull,2022/23 Q4,Percentage of all non-major development planning applications decided in time,Percentage,Applications,92
